	gene	leverage
8742	Fry	0.0032765860085934876
29341	Ift80	0.003274754904329229
43032	Thoc3	0.003274715901663775
7884	Esd	0.00327351507306272
30132	Kcna4	0.0032732836071824594
28048	Gm9892	0.00327290750413016
45591	Ywhaz	0.003272640930080157
44294	Txnl4a	0.0032725468629174717
9114	Git2	0.0032721534315252225
7922	Etfdh	0.0032720041678163587
33756	Nubp2	0.003270424891853355
7755	Enpp5	0.0032704115444800396
4056	Bax	0.003270055165895888
36644	Ppp1r9a	0.003269660886724703
39859	Rpap3	0.0032682732011506317
2003	9530068E07Rik	0.0032680817907576845
26265	Gm5869	0.0032679425334363526
45658	Zc3h13	0.0032678236290255643
3237	Ap2a1	0.003267002210409292
28405	Grm3	0.0032668865223801744
40712	Sel1l	0.003266732239451798
41164	Slc18b1	0.0032656723193330694
39728	Rnf121	0.0032654132849836274
3367	Arfgap3	0.0032651691048827263
31270	Maged1	0.0032649550788912455
32723	Mrpl9	0.0032649318898887135
45295	Vwa8	0.0032639457704755175
39255	Rap1gds1	0.003263851395183826
37102	Ptgs1	0.0032635820966086942
45852	Zfp386	0.003263415987761328
3638	Atg101	0.003262675296023811
39496	Rfc1	0.0032626255315297706
28175	Golga3	0.003261978765099777
9015	Gdap1	0.0032614498399188437
38985	RP24-531B21.5	0.003261169103420428
41479	Slc9a6	0.003261001285657701
33817	Nup98	0.003260979983995116
45580	Ythdc2	0.0032608399958055927
7255	Drd1	0.00326060275728259
10699	Gm12380	0.0032598747251498337
5971	Cops7a	0.0032598572462741514
40607	Scn2a	0.003258950993994206
39154	Rab5b	0.003258536265606707
4146	Bet1l	0.003258436068367732
39384	Rbmx	0.003257879121902382
41860	Sowahb	0.0032557756455606026
42367	Stx7	0.0032555285388796646
9055	Gfpt1	0.003255192790123109
39812	Rnpep	0.0032546003664747423
32954	Mvd	0.0032544002009827033
43177	Tmco3	0.0032540440776141263
33370	Nfe2l2	0.0032538940964249737
33087	Naa25	0.003253648626669627
45265	Vrk3	0.003252969268623071
33779	Nudt2	0.0032521721106661726
41577	Smcr8	0.0032520516132852036
45777	Zfp207	0.003251995172881133
7513	Eef1a2	0.00325146572442705
7756	Enpp6	0.0032496564631571824
36541	Ppa1	0.0032486187168885333
36735	Prdx5	0.003248464676307451
7238	Dpy19l4	0.0032484106475242336
37409	RP23-157N5.1	0.003247740170589966
42341	Stradb	0.0032476900061612505
28500	Gtf3c4	0.0032470859775557957
27719	Gm9022	0.003246131168822464
8584	Fkbp9	0.0032454047037704633
441	1700065D16Rik	0.0032450217467229086
44426	Ubxn4	0.0032447520439198552
28680	Haus2	0.003243047726477375
41430	Slc6a1	0.003242439255729808
9180	Glrx3	0.0032416524351792132
42606	Taf6l	0.003241512966350391
3961	BC031181	0.003241217537991995
45979	Zfp664	0.003240758400462927
566	1700123O20Rik	0.0032405177469946814
4727	Carmil1	0.0032401074664511094
41367	Slc39a13	0.0032383132010947416
36870	Prpf19	0.003236518965520842
8200	Fam213a	0.0032361969900733638
44042	Trpc1	0.003236012680307322
42448	Susd4	0.003235329062337584
3513	Arpc5l	0.003235084201930749
9103	Ginm1	0.0032350553840406237
45871	Zfp426	0.0032349193375987725
42816	Tcp11l2	0.003234815144652817
30056	Jarid2	0.0032344581723975107
33704	Nsdhl	0.0032342103020069953
45245	Vps36	0.003234100044265725
25926	Gm5292	0.0032340460452979793
6707	Dcaf5	0.00323286408895529
3130	Ankmy1	0.003232652079587801
32683	Mrpl19	0.003231590194637001
40698	Sec24d	0.0032312696857953304
2422	Aasdhppt	0.003231180439356807
43075	Timm17b	0.0032306654051330614
2055	A230050P20Rik	0.0032300710720288097
36287	Pld5	0.0032295516817234483
30769	Ldha	0.0032286481934267843
5022	Ccnl1	0.0032282564008272578
33525	Noa1	0.003227490882773023
4245	Borcs8	0.0032269330155756566
39740	Rnf139	0.0032266567608075004
44029	Trp53bp2	0.003226579001387353
8851	Gaa	0.0032265560815419167
44691	Vdac3	0.0032265017913895044
7160	Dnmt1	0.003226099518277125
35979	Pgm2l1	0.0032258438159107716
4300	Brwd1	0.0032254261805797343
28338	Gpx1	0.0032249039915155557
7012	Dlec1	0.0032248930643854093
5752	Cln5	0.0032244419068906322
40508	Scamp5	0.0032239270817636403
33323	Nelfb	0.003223859550452001
42423	Sumo1	0.003223705461925084
4471	C2cd5	0.0032236635604605923
7154	Dnm1	0.0032235514718350665
8562	Filip1	0.003223412767048573
40250	Rps6kl1	0.003222659782215135
46152	Zfpl1	0.0032224285916635518
43080	Timm44	0.0032222006635090695
40852	Serpinf1	0.0032213457261546182
42358	Stx18	0.003221199403195481
6885	Degs1	0.003220758622286544
43658	Tpt1	0.0032206644206040054
21848	Gm38058	0.0032197441017971246
2912	Akap11	0.0032197127536421778
30802	Leprotl1	0.0032190317248484007
5343	Cenpb	0.003218705417071505
8970	Gbas	0.00321863852135917
5620	Cisd3	0.0032179962211636238
35763	Pcolce	0.0032175330517963795
45439	Wiz	0.0032174502568554143
7472	Ebp	0.0032173483822848592
44389	Ube4a	0.0032173148735005026
33208	Ncoa1	0.0032169302010845676
10438	Gm12090	0.0032168333328314153
41613	Smoc1	0.0032164292739991183
4611	Cacng7	0.003216325539152433
29833	Inip	0.0032159798934310903
42386	Suds3	0.0032155570382837733
37126	Ptpn1	0.0032152718167037346
29877	Ints8	0.0032152705769278363
45725	Zfand2b	0.00321519775967203
5260	Cdk7	0.003214087943437596
32821	Mta2	0.0032137468422020307
40729	Selenow	0.0032137383498496044
30507	Kpna1	0.003213737485903995
42361	Stx1b	0.0032134712057007696
25882	Gm5215	0.0032133944787619867
28186	Golt1b	0.0032129404478121034
26288	Gm5905	0.0032128776073349326
40099	Rpn2	0.003209778181537252
46278	Zzef1	0.003208378978013462
36683	Ppt2	0.003207905332153524
30945	Lonrf1	0.0032077771430464915
26369	Gm6065	0.003207479100927498
5877	Coa3	0.0032069820112664493
33094	Naaa	0.0032064893771941954
3596	Asphd1	0.003205518721330679
3677	Atp13a4	0.0032054683002456664
35850	Pdk3	0.0032045155437204534
43236	Tmem141	0.003203739084714026
6008	Cox4i1	0.003203622210687305
41976	Specc1l	0.003203388773642709
29728	Il16	0.0032026976768247803
40303	Rsbn1	0.003202002760098714
8831	G3bp1	0.0032012472053201723
32434	Mirg	0.0032010934324128906
7574	Ehbp1l1	0.003200524653343611
40972	Sh3glb2	0.0031997574989502888
36199	Pla2g12a	0.003199597304914411
45673	Zcchc11	0.0031989999511123587
8085	Fam126a	0.003197238892788804
7497	Edc4	0.00319718908982329
40469	Sarnp	0.003196717881269566
41012	Shprh	0.0031954858322154776
39359	Rbm34	0.00319415106839762
40473	Sart3	0.0031931958971532794
42121	Srek1ip1	0.0031925963477707196
43740	Trappc6a	0.003192466480535023
28145	Gne	0.0031912036952740823
3140	Ankrd13d	0.003191189789256818
32576	Mpc1-ps	0.0031901185156687985
7273	Dsel	0.003190014832957434
39168	Rabepk	0.003189780322056276
40311	Rsl24d1	0.0031894219077031475
42442	Surf2	0.0031894032761161134
44416	Ubr7	0.003188781100764442
42792	Tcf4	0.003187440788246438
35932	Pex7	0.0031873755550956688
1168	4930453N24Rik	0.003186965094918224
33267	Ndufb3	0.003186142231341519
43406	Tmem57	0.003185669037206884
43363	Tmem261	0.0031853187766138365
45796	Zfp275	0.00318481037673702
28757	Hectd1	0.0031838973739370764
43200	Tmem106b	0.003182682184331235
5966	Cops2	0.0031823519932768266
35996	Phb2	0.0031820650437681362
40225	Rps29	0.003181763735158308
29154	Hspa4l	0.0031815258906180326
39166	Rabep1	0.003181251578781914
3837	B230219D22Rik	0.003181087674625561
30047	Jak1	0.0031803957398033834
43955	Trim41	0.00317982834876919
4628	Calcoco1	0.0031791658790318194
42614	Tagln	0.0031788548434983246
3009	Alkbh7	0.00317874463075992
26226	Gm5805	0.003178424226082124
35864	Pds5a	0.003177825034939715
45531	Xpr1	0.0031771232841730423
40599	Scmh1	0.0031770820629263576
32749	Mrps36-ps1	0.0031767450582493796
28492	Gtf2h5	0.003175871173721199
8094	Fam133b	0.0031754935286039962
33538	Nol12	0.0031750064790784507
41776	Snrpa1	0.003174209950322485
36743	Prelid3b	0.0031738578680842702
28222	Gpbp1l1	0.003173502537972457
43117	Tlk1	0.003173286529471575
11782	Gm13665	0.003172963471306068
30792	Lemd2	0.0031725547460126763
2374	AU040320	0.0031725171594163505
36110	Pik3cb	0.0031721323506010424
45593	Zadh2	0.003172064403374571
8599	Flrt1	0.003171316451439388
4073	Bbx	0.0031709396671614695
36230	Plat	0.00317090740706131
43240	Tmem147	0.0031707698028017673
33242	Ndufa11	0.003170677529870372
43013	Thbd	0.0031699266898958193
28141	Gnb2	0.003169793872065837
44081	Tsen15	0.0031669657121775733
43668	Tra2b	0.0031666986311980503
6151	Crtc3	0.003166205013411416
31080	Lrrc8d	0.003166158729200911
35898	Peg3	0.0031661560034081174
42684	Tasp1	0.0031648965898737696
7263	Drp2	0.003164890612385228
36161	Pitrm1	0.003164594437883643
669	2210016L21Rik	0.0031634727019548446
39862	Rpe	0.003162972060202723
43229	Tmem132e	0.003162677254706631
4938	Ccdc82	0.0031625809809866885
29870	Ints2	0.0031619559714129294
3745	Atp6v1h	0.003161840643391709
6686	Dbi	0.003161276814696734
39092	Rab11a	0.003160967800251748
44349	Ube2d2a	0.0031605302331777774
6066	Cpsf1	0.0031602527836198597
39805	Rnft1	0.0031600761407864436
44538	Uqcrb	0.0031591729627828387
30325	Kif3c	0.003158854127328152
41433	Slc6a13	0.0031577163386869275
18823	Gm26716	0.003157673970767892
44337	Ubap2l	0.0031573931243225354
45784	Zfp236	0.003157191885537662
31328	Map2k1	0.0031569431857893346
5472	Cfl2	0.003156598761836588
42523	Syp	0.003156504498597253
42497	Syn2	0.0031564850982990817
33798	Nup133	0.0031561106041715138
27572	Gm8730	0.0031556350228677883
33582	Npas4	0.003154564507154459
39802	Rnf6	0.0031543463770133057
28462	Gstm5	0.0031535234218610436
44586	Usp21	0.0031521677681191056
29801	Ilkap	0.0031501652695958456
40426	Safb	0.0031498633225808758
40217	Rps27	0.0031482243384965873
31073	Lrrc75a	0.0031465682827307604
5127	Cd47	0.003145521509892408
42375	Stxbp5l	0.0031452449163741248
28309	Gpr62	0.0031443479730483863
3741	Atp6v1f	0.0031442107483180813
6806	Ddx54	0.0031437539794893893
27723	Gm9034	0.0031434208511153176
41426	Slc5a6	0.003143061071972856
35385	Oprk1	0.003142367983489188
5886	Cog1	0.0031423665018226587
2509	Abr	0.0031418936102585674
43578	Tom1l1	0.0031418861891997557
38796	RP24-364H18.2	0.0031411727653535373
31025	Lrrc20	0.0031406291336353825
29083	Hr	0.0031401757714090324
11019	Gm12765	0.0031396121563584418
3509	Arpc2	0.0031387906392249766
28320	Gpr89	0.003138519070201576
44249	Tubgcp3	0.003137770573111213
31365	Map7d1	0.0031369867814747994
12555	Gm14681	0.0031369800397054925
27279	Gm8100	0.0031368414296264655
7418	E2f4	0.0031363470139582055
33592	Npepps	0.003136143286439236
5208	Cdh12	0.0031361216786695216
45304	Wac	0.003135874958600365
32684	Mrpl2	0.003135709269912593
17746	Gm25179	0.003135185280580195
42911	Tex10	0.003133882317932463
43175	Tmco1	0.0031337373712529647
6980	Diaph2	0.0031336856249741065
3361	Arf4	0.0031336756657437716
40109	Rprd1b	0.003133599837210731
9051	Gfm1	0.003132062258428382
28164	Gnpat	0.0031318658998275802
45901	Zfp512b	0.0031312943858010467
7720	Eml6	0.003128539988835771
37177	Pum2	0.0031285313826772874
6766	Ddit3	0.0031279130136301833
43191	Tmed8	0.0031275334348846917
30665	Lage3	0.003126496208395652
28456	Gstk1	0.0031263526952389183
5048	Cct2	0.0031261027337219764
42687	Tatdn2	0.0031251077426354824
45242	Vps33a	0.003124583540311841
43932	Trim24	0.0031239784965829483
7817	Eps15	0.003123960348280295
2413	Aamdc	0.003123793252668359
8714	Fra10ac1	0.003123312477990974
4952	Ccdc91	0.003122482679795487
8164	Fam189a2	0.0031218954796757552
30397	Klhl22	0.0031211469017573836
45341	Wdr17	0.003120512466069001
4816	Ccbe1	0.003120317039259627
3926	BC003965	0.0031198993844643993
2974	Aldh3a2	0.0031196438417996084
42100	Sptlc2	0.0031196364319831097
32694	Mrpl30	0.003118850404954826
44110	Tspan15	0.003118440089539486
43049	Thumpd3	0.003118410418157397
30241	Kctd20	0.0031183522436723423
28770	Hemk1	0.0031182181170649166
7519	Eef2	0.0031165266418554196
6811	Ddx6	0.003116276010211781
3376	Arglu1	0.0031157194240140403
39351	Rbm24	0.0031151773885086556
40342	Rtn3	0.0031149959689351233
8036	Fabp3-ps1	0.003114486421301058
3519	Arrb2	0.0031144612593689506
39464	Rela	0.00311400555248131
43118	Tlk2	0.0031135317326086314
7603	Eif2b4	0.0031134320343131332
37155	Ptprn	0.0031133867426368462
6786	Ddx24	0.0031130878194144365
2496	Abhd5	0.003113024578633559
42173	Ssb	0.0031118364158219413
42529	Syt11	0.00311147867135549
2829	Agap1	0.0031102409366602496
8993	Gcdh	0.00310721977845237
3243	Ap3b2	0.0031063443621815504
37048	Psme2	0.0031062303896821756
41293	Slc2a6	0.0031059024490701233
2635	Actr6	0.003104326878720484
2807	Adss	0.003104067819009976
45775	Zfp2	0.003103673738766321
39789	Rnf26	0.003103578200363616
3181	Anks1b	0.0031032603138694773
40164	Rps15a-ps2	0.0031030670580410526
45367	Wdr48	0.003102883097321616
41677	Snhg20	0.003102523675770598
2630	Actr1b	0.00310193446012063
32702	Mrpl39	0.0031011533615872403
4683	Capn15	0.0031006578576698303
9073	Ggps1	0.0031005655845726308
39402	Rbx1	0.0031004804198636973
5493	Chchd2	0.0031001076150246262
40669	Sdpr	0.0031000368242699583
28219	Gpatch8	0.003099880924621143
43491	Tmx3	0.003098841866014777
7524	Efcab1	0.003098336326468363
40762	Sephs2	0.0030978058261224533
35799	Pdcl	0.003096668021293409
28192	Gorasp2	0.0030963237743713646
32758	Mrto4	0.003096108734795692
6973	Dhx57	0.003095745170343461
16377	Gm23153	0.0030955089216929553
6317	Cul1	0.003093651181056018
8191	Fam208b	0.0030924837274262105
44370	Ube2n	0.003091913114791917
39873	Rpl10-ps1	0.0030913893335529578
40343	Rtn4	0.0030911200889542825
8891	Gak	0.0030902995741216
33417	Nim1k	0.0030902116361840857
8580	Fkbp5	0.0030892358415880363
3196	Ano8	0.003088796842999393
31467	Mboat2	0.0030880875974889544
43152	Tm9sf2	0.003086608412381346
7581	Ehmt1	0.003086515093232532
40723	Selenon	0.003086448549815494
32724	Mrps10	0.003086208266803144
31031	Lrrc28	0.0030861525282473066
2576	Acot9	0.0030859133586259645
8595	Flnb	0.003085897838202688
7761	Entpd2	0.0030853775580754884
41243	Slc25a38	0.003085028097524822
36001	Phf1	0.003084886494574625
2851	Agpat3	0.003084611700297404
33723	Nt5c	0.0030845587696040136
36445	Pogz	0.0030840424285586013
37049	Psme2b	0.0030839266862528365
39330	Rbck1	0.003083175494288678
43208	Tmem115	0.0030830077457582256
7946	Evi5	0.0030825240260998394
40110	Rprd2	0.0030821974168603193
37349	RP23-136F8.1	0.0030813174933864516
9179	Glrx2	0.003079771520512318
32714	Mrpl49	0.0030795063879010304
33812	Nup62	0.0030777667181853667
11151	Gm12918	0.0030777401163459804
28128	Gnai2	0.003076851758491598
5821	Cnih1	0.003076303526722855
5582	Chst12	0.003075822147494346
45715	Zdhhc7	0.0030757690886750273
29912	Iqsec1	0.003075631003865074
2439	Abca7	0.003075604033543713
5947	Commd10	0.0030751971435751886
9048	Gfer	0.003074856113849541
43147	Tm6sf1	0.003074676175229948
4617	Cadm1	0.0030741559943690392
44665	Vapb	0.003074054815438755
42266	Stard7	0.003071860493426199
46178	Zic4	0.0030709114264214432
28184	Golph3l	0.003070259928275003
36580	Ppm1b	0.0030700978787620943
32886	Mtx2	0.00306950512151629
4669	Camta1	0.003069474326770823
12871	Gm15067	0.003069186128370005
40194	Rps19bp1	0.003069054396111134
26516	Gm6352	0.0030686436857270665
42689	Tax1bp1	0.003068142912131676
5216	Cdh20	0.0030675399005880093
43140	Tm2d2	0.0030665796656770745
35562	Pank2	0.0030665686379346417
2721	Adck1	0.003066402400239363
40512	Scara3	0.00306635320606398
45564	Yipf4	0.003065789759350723
42189	Ssr1	0.0030651881984262645
5845	Cnot8	0.0030650089711451545
40083	Rpl9	0.003064275794754496
13157	Gm15427	0.0030642516533751626
36879	Prpf4b	0.0030641773035759074
8875	Gabrg2	0.0030637763792787215
5558	Chrm2	0.003062824661716089
4018	Babam1	0.0030626633162571396
6513	Cyp7b1	0.0030624269530730623
42277	Stau2	0.003062218469492101
5599	Churc1	0.0030620515357793763
2521	Acad11	0.003061774158652214
43237	Tmem143	0.003061626701208956
3912	B9d2	0.0030610315047877932
40087	Rpl9-ps4	0.0030607942378238486
40934	Sgpl1	0.00305976707898084
45984	Zfp68	0.0030589286388136914
23072	Gm43247	0.0030588166648177
31057	Lrrc55	0.003058337896199125
31286	Mak16	0.0030579186432991494
7809	Epn1	0.003057472141673265
41665	Sncb	0.0030574719473068245
9436	Gm1045	0.003057420308613191
31309	Man2c1	0.003056301990182065
3424	Arhgef12	0.003056275505236439
3897	B4gat1	0.0030560850600574235
6742	Dctn2	0.003055222996495298
44213	Ttll5	0.0030549037374995097
45274	Vsnl1	0.0030547221731546613
8102	Fam13a	0.0030537517205071053
41134	Slc15a2	0.0030537344714661424
41854	Sort1	0.0030535937976237325
3417	Arhgdia	0.0030531605403201958
33048	Myo9b	0.003052749807632912
3094	Anapc7	0.003050267736906889
33847	Nxph4	0.0030500933713348633
2478	Abhd10	0.003050057423122243
4202	Bmf	0.0030495317017697732
43513	Tnfrsf1a	0.0030493743639270873
39329	Rbbp9	0.003048666261508102
36411	Pnma3	0.0030485928987773205
32736	Mrps22	0.0030482626682614518
40774	Sept7	0.0030475315351933337
28505	Gtpbp2	0.0030470591006943604
40463	Sar1a	0.0030466362915449207
41856	Sos2	0.003046625109917485
9	0610010F05Rik	0.0030465942527083214
30320	Kif2a	0.003046124079530893
35793	Pdcd4	0.0030460224142184354
8863	Gabra1	0.003045794903510041
42461	Svbp	0.003045558688634495
11119	Gm12882	0.003045502823760022
29260	Ids	0.003045201439140765
41306	Slc30a9	0.0030451694169538776
46221	Znrd1	0.0030450341848179143
800	2610044O15Rik8	0.003044883890427972
35474	Oxr1	0.003044736684537151
7203	Dpagt1	0.003043736613958059
8878	Gabrq	0.0030423393503150433
45587	Ywhah	0.003041207891958555
31113	Lsm14b	0.0030410022746078123
27259	Gm8062	0.003040925899795378
3930	BC005624	0.003040142668278707
39875	Rpl10-ps3	0.003040011364604015
33590	Npdc1	0.0030398622017738805
45814	Zfp317	0.003039740662638411
22260	Gm42433	0.003038698444070721
2984	Aldoa	0.0030386937153021286
26356	Gm6044	0.003038556821467238
28792	Hexdc	0.0030384579673240937
33227	Ndfip2	0.003038130439052636
37004	Psma2	0.0030381210189674266
43422	Tmem72	0.0030371787324261364
5958	Comtd1	0.003035558339776177
29535	Igip	0.003035449315278127
41231	Slc25a27	0.0030334829970738884
5533	Chmp1b	0.0030331286945416407
37034	Psmd10	0.003032748739986114
4265	Braf	0.0030326094649743758
6978	Diablo	0.003032342844111016
40986	Shb	0.0030316288264152233
45820	Zfp329	0.0030315671937222928
11475	Gm13321	0.0030311352271934354
8245	Fam49b	0.003030762933675363
36099	Pigz	0.003029913123285601
41799	Snx11	0.0030294836140812467
39889	Rpl13-ps3	0.0030289672371044455
8968	Gba	0.0030289472026989324
39326	Rbbp7	0.0030289084624555607
30278	Keap1	0.003028880566016257
41459	Slc7a2	0.003028513094100053
6316	Cuedc2	0.0030276469364421904
41513	Slirp	0.003027082045273803
33739	Ntmt1	0.0030270106425600123
44531	Upp2	0.003026707623623152
6289	Ctsc	0.003026707579124423
7373	Dzank1	0.0030263703563551
33013	Myl6	0.00302516619369743
28839	Hira	0.0030245360256750784
6982	Dicer1	0.003024416590616966
44681	Vbp1	0.0030234187275662077
38369	RP23-77B14.2	0.0030231309418837183
3623	Atat1	0.003022726813736872
6808	Ddx56	0.0030224630512766916
5479	Cgnl1	0.0030220551034544946
31366	Map7d2	0.0030220293419330963
8342	Fbf1	0.0030215368325450637
45387	Wdr75	0.003021031225259205
29199	Htra2	0.0030204969264722857
42119	Srebf2	0.003020374462858542
37718	RP23-269H21.1	0.003020300160374547
5443	Cfap36	0.0030193655281695124
44506	Unc5b	0.0030183320887716245
8555	Fibp	0.003017030982473022
39340	Rbm12	0.0030170294783625484
36657	Ppp2r3d	0.0030157962278506644
28383	Grin1os	0.0030151722453313143
33432	Nipsnap3b	0.003015117907710928
35897	Peg13	0.0030130541540068843
35581	Papss2	0.0030122913553464917
2557	Acly	0.003012248313135625
39868	Rpgrip1l	0.0030119506692186295
7027	Dlk2	0.0030115045545638687
6902	Denr	0.003010972031487899
44005	Trmt10c	0.0030109503605455896
43935	Trim27	0.0030106291853027175
3699	Atp5a1	0.0030101010191082634
37043	Psmd6	0.003009664275104003
6655	Dach1	0.003009089303301821
6779	Ddx17	0.003008822575071099
40741	Sema4a	0.0030082432388237584
13312	Gm15604	0.0030077322757660805
35422	Osgep	0.003007604330377736
29084	Hras	0.0030068956185533052
29716	Il11ra1	0.003006329733293233
8485	Fez1	0.003006026533873267
4283	Bri3bp	0.0030053462862762873
45643	Zbtb7b	0.0030053046530142207
42998	Tgs1	0.0030049939230700875
3751	Atp8b2	0.0030042974653084697
2544	Acd	0.003004234482005316
7779	Epb41l4aos	0.003003483025839084
36448	Polb	0.00300305171733011
42626	Taok1	0.003002834602653312
33229	Ndnf	0.0029994313400405837
39502	Rffl	0.0029992305851007125
35929	Pex5	0.0029988047419115095
6140	Crocc	0.0029983231828585536
5379	Cep290	0.002997870385476487
8103	Fam13b	0.002997161143689822
45320	Wbp11	0.002996740944245188
8783	Ftx	0.0029964254552410654
36796	Prkra	0.0029959242378518954
40051	Rpl38	0.0029958903608121538
44239	Tubb4b	0.002995611573342585
43590	Tomm70a	0.0029954104227413914
5626	Ciz1	0.002995224453697835
39091	Rab10os	0.002995061274928674
8088	Fam129b	0.002994507466717059
42342	Strap	0.0029941588865138183
4033	Bahd1	0.0029935607865469224
42587	Tada2b	0.002993067862771871
7656	Elavl3	0.002992312104110471
46224	Znrf2	0.002992194427526494
31323	Map1b	0.002991637754896777
3759	Atpif1	0.0029915806734379085
36321	Plekho1	0.0029909979936755256
35908	Per2	0.002990537488016235
37178	Pum3	0.002990509420896301
40942	Sgtb	0.002990252272370251
3539	Arvcf	0.0029896228561829136
39354	Rbm27	0.0029887276770415813
2906	Ak7	0.002988675300239989
5896	Col11a1	0.002988521838478199
5052	Cct5	0.002988456726695364
44366	Ube2l3	0.002988091018297358
3350	Araf	0.002987767127571156
6816	Dedd	0.0029873476189449877
39350	Rbm22	0.0029870402834581353
36566	Ppid	0.002984511551179387
21284	Gm37424	0.0029844924755142448
6016	Cox6c	0.00298444800001131
7607	Eif2s1	0.0029841536300309413
35620	Parvb	0.0029839302853029103
28161	Gnl3	0.002983159962224088
41327	Slc35d3	0.002982754587184197
30103	Kat5	0.0029825200116120457
2978	Aldh4a1	0.0029819690305205654
41658	Snapc2	0.002981822946008901
5554	Chrd	0.002981760509991253
44283	Txndc11	0.002981549257203949
38808	RP24-373J20.5	0.0029808603377873464
43047	Thumpd1	0.0029806907021416172
30989	Lrif1	0.0029797410684262553
3466	Arl16	0.002978765856218012
7496	Edc3	0.0029782337101554404
33829	Nvl	0.0029782332885037095
43030	Thoc1	0.0029781569569574413
30455	Klk6	0.0029778875591636726
7066	Dmtn	0.0029775487524111447
35911	Perp	0.002977403156610846
4204	Bmp1	0.002976815018196246
10715	Gm12396	0.0029767872078182585
3381	Arhgap15	0.00297581056969442
35559	Pan3	0.0029735218556594238
3582	Asic1	0.0029733803173401675
33728	Nt5c3b	0.0029717850342182556
37027	Psmc2	0.0029714839670151724
30773	Ldhb	0.0029704453498247624
42979	Tgfbr2	0.002970339556976969
6012	Cox6a1	0.0029702966398490807
33357	Nexn	0.002969350896815346
39777	Rnf214	0.0029685454816559017
4835	Ccdc126	0.0029678143867478005
25881	Gm5210	0.002966782731636886
33132	Nap1l1	0.0029663661596580674
44255	Tug1	0.002965375124867905
8464	Fdx1	0.002965015268173381
41591	Smim13	0.0029648311681349368
45581	Ythdf1	0.0029648226264620808
29321	Ifngr1	0.002964084630286371
33539	Nol3	0.002963624840244761
8360	Fbxl15	0.002962155150904711
42148	Srrd	0.0029618123088941723
46242	Zscan18	0.0029610100357081613
33563	Notch1	0.0029606040529323277
41042	Sin3a	0.0029587415494378975
39342	Rbm12b2	0.0029585129240138936
37051	Psme4	0.002958214468497478
35852	Pdlim1	0.002958194654672599
28358	Grb2	0.0029580704295693867
5051	Cct4	0.0029580194109034815
4815	Ccar2	0.0029565697074024205
8214	Fam221b	0.0029562937287611205
43033	Thoc5	0.002955948961824209
40044	Rpl36a-ps2	0.0029556222684302305
28250	Gpr108	0.0029552289860974904
31383	Mapk8ip1	0.0029539878149730677
40175	Rps18	0.002953662899711906
36595	Ppp1cb	0.0029536282632479406
45636	Zbtb45	0.002952800805418627
45232	Vps13a	0.002951021253533719
7021	Dlgap1	0.0029509213639760993
42622	Tanc2	0.0029506664920962173
38862	RP24-418L10.2	0.0029502424203419176
8053	Fahd2a	0.0029500132593373394
40534	Scfd1	0.002949745541871409
42355	Stx12	0.0029497233282007288
42506	Syne2	0.0029496062281416705
25847	Gm5124	0.0029495067843524157
7289	Dtl	0.0029494122381756734
29926	Irf2bpl	0.002949178371848707
3129	Ankle2	0.0029489428557833305
30711	Lats1	0.002948787208147127
29806	Immt	0.002948593642655861
41376	Slc39a9	0.0029481045138501976
42159	Srsf12	0.0029480425102321995
21665	Gm3786	0.0029479793831300957
5395	Cep83os	0.0029477365464808695
43038	Thra	0.00294762232718318
32887	Mtx3	0.0029458933025479405
14130	Gm16867	0.0029456328063947276
2426	Abat	0.0029452658621388823
43216	Tmem125	0.002944678864108559
37187	Pusl1	0.0029444401268259703
32224	Mir684-2	0.0029432450201509596
40304	Rsbn1l	0.0029431747348487238
11596	Gm13453	0.0029426965474910124
5805	Cmtr1	0.002942524931827313
42599	Taf2	0.0029423785549429217
39165	Rabac1	0.0029419642080386575
10180	Gm11808	0.0029419488089979305
45586	Ywhag	0.0029416113168551825
40049	Rpl37a	0.0029415276692768277
45311	Wasf2	0.002941295938928919
2484	Abhd14a	0.002940485214528457
9797	Gm11363	0.002940478671850275
20172	Gm29389	0.00294023960941401
3276	Aph1a	0.0029395463058309542
7643	Eif4g3	0.0029387244645962007
36068	Pias4	0.0029387062452072717
42512	Syngr3	0.002938409888084434
7348	Dync1h1	0.0029381076060438533
30673	Lamb1	0.0029378102471578128
41642	Smurf1	0.0029375339327061085
36864	Prox1os	0.002937468156013346
8942	Gart	0.002937026753586973
33279	Ndufs4	0.0029367995070471793
33256	Ndufaf1	0.002936460553359462
36491	Polr3e	0.002936411173936214
45752	Zfp12	0.002935643929910494
43407	Tmem59	0.0029356427794680734
4637	Calm2	0.002935326147326586
8167	Fam193a	0.0029352534942804855
8964	Gatc	0.002934521973977043
40721	Selenok	0.002934454445708763
10410	Gm12058	0.0029335596112471814
32859	Mtmr10	0.00293317428695663
9241	Gm10076	0.002932667632107982
40505	Scamp1	0.002932637985770187
39644	Rif1	0.0029324079126898384
31618	Metap2	0.002931820154862541
27280	Gm8101	0.0029312739607119946
3653	Atg7	0.002931246089572516
36572	Ppil2	0.002931155364569531
3093	Anapc5	0.0029310579091433994
30260	Kdm3a	0.00293090701460723
46027	Zfp777	0.0029299586679743636
37142	Ptpn9	0.0029296934161875143
30014	Itm2c	0.0029285086153321726
8309	Fancg	0.002928239987524461
40868	Setbp1	0.0029275690770408963
