	AB	AB_2	AS	AS_2	D	D_2	N	N_2
N05_D2__9_26	710.8321947255001	2224.374723417	7.9289895255	10.622465376000001	2.76879236	4.638840002999999	1.058995687	2.6914836639999997
N05_D2__9_27	2712.650140401	1845.246733985	9.784710583999999	10.6363665065	6.213742426	16.075713564	1.4309655795	13.032015660499999
N05_D2__9_28	1374.4527109865	1630.6187233365	11.132265249000001	11.817318347	16.373302680000002	16.7827555275	0.4095121775	0.43709215
N05_D2__9_29	446.8104540895	1174.316857758	7.819659375500001	9.4092576495	11.230223913	12.5940925765	3.501340019	5.1239371515
N05_D2__9_30	885.292690204	821.611673689	6.633266533	7.504625117	15.855711422999999	15.031132506999999	9.366733467	7.745330124
N05_D2__9_31	598.07311499	1441.6639389245001	9.23566879	8.509968332	11.358811040500001	11.858536058999999	8.5218537225	7.895494458
N05_D2__9_32	497.0015604775	750.509032372	8.772719830000002	11.5975996605	16.915015556	18.538985310999998	12.8008842315	17.961125816
N05_D2__9_8	794.192923768	1095.3671701879998	7.022780294	7.9395007245	13.393714834499999	12.933901988999999	15.074790723	13.6642076145
N05_D2__9_9	3302.3472779209997	2084.0506391075	10.3287690275	6.30129553	7.339959686	10.3744149765	14.533954264000002	11.358780438
N06_D2__10_1	637.719481827	1914.85243718	23.787520596	23.574198163	17.476180242	17.029626562		
N06_D2__10_14	173.45186595599998	199.198582098	1.671336103	3.7731935	22.152449039	21.320732972000002		
N06_D2__10_15	479.306729295	1219.383492108	10.259266761000001	10.657613479	22.888393761	16.690557023		
N06_D2__10_16	322.9790369025	256.879340377	20.447266071999998	15.957506525500001	16.523678792	11.419068736		
N06_D2__10_17	1879.141123891	2656.931293257	12.382323624000001	11.870335179000001	6.7615461295	6.3317634745		
N06_D2__10_18	768.5650933914999	1513.5640089610001	9.861407249500001	11.822796129	6.018123667499999	6.4169997895		
N06_D2__10_19	652.0632081655	815.78011012	8.330108359	12.0142612885	9.9796826625	12.100722779		
N06_D2__10_2	1545.7025016994999	1945.5993929055	28.7989330825	23.335546911999998	11.0653487095	12.140214400999998		
N06_D2__10_21	316.459279136	445.176904334	12.760824991	9.74502063	21.8731154265	17.1391255305		
N06_D2__10_22	1794.4443371905	1003.3964347350001	4.387167535	5.729915528500001	14.427383237	17.497528756		
N06_D2__10_23	344.22285627149995	854.2150342740001	10.360015319499999	9.867051476499999	25.512255840999998	22.0784443605		
N06_D2__10_24	4317.29381405	3684.5953080729996	15.6392045455	14.788470479	15.217803029999999	15.6438865645		
N06_D2__10_25	1725.255005321	1288.3546389929998	20.148344957	13.421526867499999	28.3349939115	27.122924857999998		
N06_D2__10_26	534.1277044495	2189.440255178	23.291100439500003	21.5101219665	17.6458567485	20.5255878285		
N06_D2__10_27	873.2773414779999	1045.047477592	52.93881241849999	27.303615112499998	12.488696874999999	9.509748202499999		
N06_D2__10_3	809.0781083485	2417.485327758	23.358576575	20.9390885265	13.907065656499999	12.859479711		
N06_D2__10_4	1313.4932128384999	2497.704206466	22.328802477500002	21.458035188	11.459050241	10.9521003455		
N06_D2__10_5	776.5409814655	1783.1470344705	9.8098372645	12.692607871500002	11.4189065645	12.038131341500002		
N06_D2__10_6	2519.452862374	4136.29684203	14.672402976	18.3381151105	14.0315496995	14.146452791		
N06_D2__11_1	3194.1654459005003	2839.1264176639997	26.570409981999997	27.328030869499997	16.103386809	14.5912903095		
N06_D2__11_12	196.690114608	380.424562804	6.31946358	12.293455235	17.24993111	19.810458245		
N06_D2__11_13	235.182092629	338.42968921799996	4.637026745	6.550265003	31.825286558000002	24.459309284		
N06_D2__11_14	1465.1453964020002	1944.81237464	4.581710258	5.280241382	20.302355778	20.343787145		
N06_D2__11_15	199.8689446	306.209596119	0.13797495199999998	2.808752367	18.467416684	18.401535872		
N06_D2__11_16	340.2233339575	295.69235245699997	8.201559020000001	10.1132401825	15.8797327395	15.709034891000002		
N06_D2__11_17	381.7481578915	3406.875031229	12.038444830500001	15.160162003	3.7087315375000003	7.024510835		
N06_D2__11_18	163.855874942	2348.399220682	11.542815974	9.134371513	3.7927130504999997	6.0515369785		
N06_D2__11_19	2936.6470257885003	3297.115309439	13.8485740385	11.9137432415	14.09722927	15.458317615999999		
N06_D2__11_2	1331.3067107729998	1976.5611450224999	18.233330746	18.914713974	13.304354576000001	14.405654112499999		
N06_D2__11_20	495.27309081600004	597.9698342505	12.949640288	10.8626572555	5.7553956835	9.070663923		
N06_D2__11_23	358.8640321305	1083.7809296510002	6.455653916999999	6.628725165500001	20.139468849000004	20.406663907000002		
N06_D2__11_24	223.7616786455	2024.0271811685	7.4250026689999995	11.465127288	20.2092452225	19.591573742999998		
N06_D2__11_25	1755.05330224	3519.968100161	9.69295318	17.475443655	12.854009726000001	17.2222612935		
N06_D2__11_26	4315.871314546001	4522.1398173025	30.8701796895	25.7775119615	28.800726832	24.501594896500002		
N06_D2__11_27	2070.0573164745	2755.1256239735	16.363557257	20.856129253	18.3344935605	18.01055736		
N06_D2__11_3	1951.2310854869997	3380.4983221664997	43.976728268500004	30.429501943	16.948056886499998	12.6070606015		
N06_D2__11_4	1704.439860076	2581.196141427	17.2164849875	20.0131279745	11.464907248500001	10.5996671125		
N06_D2__11_5	3188.0051199789996	3071.0568649935003	13.3497443665	19.241859484	13.633781480500001	14.88384087		
N06_D2__11_6	524.8718338955	3334.345365923	15.002712968	22.763432446499998	14.215952252000001	15.570118240500001		
N06_D2__12_1	2942.5922134805	3081.9454684045	42.363988771500004	36.114626173	13.200106938000001	11.370346936499999		
N06_D2__12_11	495.890496732	544.943793422	20.550038197	14.119605222999999	24.608479755999998	19.867782544		
N06_D2__12_12	341.246936363	1262.62744253	1.7039586919999998	7.338576159	11.884681582999999	14.848923841		
N06_D2__12_13	3599.6569295890004	2020.835896125	10.567823343999999	5.972844472999999	14.195583595999999	18.062540002000002		
N06_D2__12_14	5001.297445945	2901.6142609920007	14.415313436	12.185478072999999	20.457225801	18.828630482		
N06_D2__12_15	211.375795124	355.988574341	8.551269991	7.133891212999999	13.029162747	16.824732682		
N06_D2__12_16	2292.2242064285	2056.5310003625	11.761285548	11.7417237515	21.487472248499998	22.808845362499998		
N06_D2__12_17	520.626979822	2138.244679729	25.3223310985	20.097392715999998	18.463125322499998	17.8692807145		
N06_D2__12_18	2294.7692039655	1472.0375850495	31.026240306000002	21.308910162500002	18.203548284500002	14.131864086		
N06_D2__12_19	1565.4386210975	2165.962355539	7.273549814	6.299883862000001	12.692269026	15.557587289		
N06_D2__12_2	1587.8243246245002	1621.2991856275	24.609757936500003	24.0579333875	22.411582836999997	16.671611898499997		
N06_D2__12_20	2333.0096906539998	3345.4759395375004	4.475933423500001	7.1619702924999995	3.6493477284999996	8.618665356000001		
N06_D2__12_21	2408.358741112	1420.192922039	8.36571294	8.9955108225	21.252796420499998	17.327652761		
