	gene	leverage
40057	Rpl3l	0.0006918649305589497
7261	Drg2	0.0006918520084582269
3316	Apol7d	0.0006917864666320384
2378	AV039307	0.0006917784921824932
43004	Thap1	0.0006917379796504974
18648	Gm26530	0.0006917365826666355
7961	Exoc3l	0.0006915691774338484
26469	Gm6263	0.0006915654521435499
45256	Vps51	0.0006914854166097939
45519	Xntrpc	0.0006914763944223523
23468	Gm43657	0.000691435590852052
35130	Olfr78	0.0006914079422131181
15249	Gm20635	0.0006913935649208724
26901	Gm7241	0.0006913823308423162
8019	F830112A20Rik	0.0006913545657880604
33685	Nrl	0.0006912900134921074
10460	Gm12112	0.0006912149838171899
44934	Vmn1r30	0.0006912099197506905
37167	Ptrh1	0.0006911972304806113
45999	Zfp709	0.0006911485106684268
18905	Gm26799	0.0006910599768161774
10794	Gm12485	0.0006910489755682647
1362	4930548H24Rik	0.00069104612339288
39535	Rgs1	0.0006910080555826426
36006	Phf11d	0.0006909306393936276
30279	Keg1	0.0006908700452186167
32512	Mmp23	0.0006907955394126475
2531	Acap1	0.0006907706265337765
14322	Gm17251	0.0006907553761266172
42838	Tdg	0.0006907543283887208
12769	Gm14933	0.0006907406495884061
39737	Rnf135	0.0006907071219757199
5893	Cog8	0.0006906902999617159
2049	A230004M16Rik	0.0006906372727826238
2127	A430110C17Rik	0.0006906315684318542
18819	Gm26711	0.0006906262715347111
10831	Gm12525	0.000690592743922025
42487	Sycp1-ps1	0.0006905776681378484
7640	Eif4enif1	0.0006905653863213956
5710	Clec2e	0.0006905534537509084
36437	Podnl1	0.0006905277841724455
13850	Gm16221	0.0006905171903781593
8342	Fbf1	0.0006905104382894933
36016	Phf21b	0.0006905035697855055
41892	Sp110	0.0006904786569066346
42452	Suv39h2	0.0006904547335579991
41781	Snrpd2	0.0006904194015078247
5816	Cnga2	0.0006903716130182147
33753	Nuak2	0.0006903590983711183
21789	Gm37995	0.0006903463508933783
6034	Cpb2	0.0006902950117364526
42630	Tap2	0.0006902805180288851
23135	Gm43312	0.0006902681197971106
44843	Vmn1r15	0.0006902558379806578
16778	Gm23763	0.0006902345339767635
11289	Gm13080	0.0006902204477228224
43779	Trav16n	0.0006901513552293181
11337	Gm13141	0.0006901239976286888
40011	Rpl31-ps24	0.0006900776061229408
43306	Tmem202	0.0006900611333549023
15610	Gm22004	0.0006900351727381349
46084	Zfp930	0.0006899923318997025
4007	BC067074	0.0006899762083776295
27392	Gm831	0.0006899708532728255
31165	Ly6g6f	0.0006899438449181616
2271	AA543186	0.0006899226573295891
39537	Rgs11	0.0006899128202348948
28191	Gorasp1	0.000689896522089839
9054	Gfod2	0.000689893786329776
10704	Gm12385	0.0006898759165778756
30321	Kif2b	0.0006898732972331345
44646	Uvrag	0.0006898428546264768
31647	Mettl7a2	0.000689757289364934
21307	Gm37457	0.0006897514685988426
24168	Gm44414	0.0006897334242239594
15101	Gm2040	0.0006897300481796265
41563	Smc1a	0.000689702108502388
20002	Gm29083	0.0006896979757584631
25506	Gm45792	0.0006896386621519923
38322	RP23-58D1.4	0.0006896043778397143
30344	Kirrel2	0.0006895954138599336
26960	Gm7367	0.0006894561229273677
32810	Mst1r	0.0006894118268974125
43259	Tmem165	0.0006894093821756542
23876	Gm44083	0.0006893923855386674
39474	Rep15	0.0006893869722262025
36455	Pole	0.0006893631652928889
8003	F2rl3	0.0006893427926115692
45862	Zfp410	0.0006893199170008302
25726	Gm4877	0.0006892797537147999
45766	Zfp157	0.0006892441306263208
7975	Exosc4	0.0006892360979691148
14128	Gm16861	0.0006892173551023006
5796	Cmtm1	0.000689059728756547
21428	Gm37597	0.0006890468648634851
39683	Rmdn2	0.0006890062941238284
44334	Ubap1	0.0006889563519507647
30354	Klb	0.0006889101932756603
34270	Olfr1295	0.0006889076321385801
30110	Katna1	0.0006888578063808382
16084	Gm2272	0.0006887871422804892
45582	Ythdf2	0.0006887738709338009
5652	Clcc1	0.0006887656636536121
22080	Gm38313	0.000688752974383533
7470	Ebi3	0.0006887241033837199
32531	Mnt	0.0006887142080813646
31859	Mir1934	0.0006887129275128245
52	1110037F02Rik	0.0006886919727548957
31623	Mettl11b	0.0006886680494062603
18692	Gm26580	0.0006886503542773426
36535	Pou4f3	0.0006886058836244047
15365	Gm20832	0.0006885951152071357
39854	Rpa2	0.0006885674083605409
4820	Ccdc106	0.0006885435432195663
44417	Ubtd1	0.0006885062903165817
43969	Trim56	0.0006884867325425148
35567	Panx1	0.0006884819595143199
45154	Vmn2r35	0.0006884687463752925
45406	Wee2	0.000688451633322984
40344	Rtn4ip1	0.0006884235772304237
13208	Gm15495	0.0006883255555294454
14118	Gm16759	0.0006883211899548769
3420	Arhgef1	0.0006882951711304486
11040	Gm12792	0.0006882792222313583
38347	RP23-65J2.2	0.0006882129819132388
5778	Cluap1	0.0006882116431370378
28926	Hmces	0.0006882000016048551
42694	Tbc1d10a	0.0006881942972540855
24074	Gm44288	0.0006881722947582603
5812	Cndp2	0.000688166415784508
22089	Gm38322	0.0006881534936837852
21239	Gm37366	0.0006881303270347416
44125	Tspan8	0.0006880931323394179
42490	Sycp3	0.0006880820146761835
32677	Mrpl13	0.0006880812579765916
35272	Olfr924	0.0006880472064949572
31648	Mettl7a3	0.000688021129462868
42632	Tapbpl	0.0006880128639750183
31691	Mfsd7b	0.0006879353313706815
37789	RP23-292G1.2	0.0006878814892843366
21966	Gm38190	0.0006878437125124037
28314	Gpr82	0.0006878263666294515
788	2610020H08Rik	0.0006877999403513968
19101	Gm27029	0.000687798485159874
26008	Gm5417	0.000687739229761064
35566	Pantr2	0.0006877275882288814
36087	Pign	0.000687725143507123
28477	Gsx2	0.0006877176347188652
6546	D030068K23Rik	0.000687710358761251
34003	Olfr1039	0.0006876825354993343
24747	Gm45025	0.0006876785191707313
5213	Cdh18	0.0006875483668409288
29869	Ints14	0.0006874497630633414
39470	Rem1	0.0006874375394545496
18607	Gm26483	0.0006873229867778718
35893	Pecr	0.000687311461661011
24607	Gm44880	0.000687308784108609
36007	Phf12	0.0006872360245324671
10007	Gm11600	0.0006871854420751333
24975	Gm45257	0.0006871849182061851
45521	Xpc	0.0006871457444503903
37653	RP23-243G3.2	0.0006870731594972312
3486	Armc10	0.0006869627977721393
38837	RP24-395P13.2	0.0006869594799354672
42284	Steap4	0.0006868515047244728
1105	4930431P19Rik	0.0006868508644402027
5248	Cdk20	0.0006867976044304669
45944	Zfp607b	0.0006867959164083004
26046	Gm5479	0.0006867830525152385
4448	C230021G24Rik	0.0006867764750495553
31741	Mief1	0.000686763203702867
9476	Gm10544	0.0006867537158541381
10985	Gm12727	0.0006867375923320651
93	1600014C23Rik	0.0006867227493785322
18757	Gm26648	0.0006867129704914987
3687	Atp23	0.0006866517942398787
36872	Prpf31	0.0006866322946734726
24765	Gm45043	0.0006866065668873489
28002	Gm9797	0.0006865808391012251
33948	Oit3	0.0006865268805995584
45933	Zfp592	0.0006865205941721797
19493	Gm28151	0.000686479324940592
4478	C330018A13Rik	0.0006864615716040134
41585	Smgc	0.0006864413153380156
24378	Gm44648	0.0006863813032396138
38141	RP23-416K18.1	0.0006863292073830962
15621	Gm22023	0.0006862755981273949
7702	Emc6	0.0006862514419481158
23407	Gm43593	0.0006862504524178803
18895	Gm26789	0.0006862501613795757
28445	Gspt1	0.0006862293812446296
3020	Alox5ap	0.00068617396755144
26279	Gm5893	0.0006861717556603253
140	1700007F19Rik	0.0006861659931018949
40604	Scn11a	0.0006861406727693975
42251	Stam2	0.0006861200090497732
42952	Tfb2m	0.0006861106958240271
33883	Obox3-ps4	0.0006860644789412618
19743	Gm28596	0.0006860006251372397
35762	Pcnx4	0.0006859759450890124
866	2810429I04Rik	0.0006859501590952277
34349	Olfr1369-ps1	0.0006859359564259648
43421	Tmem71	0.0006859115092083812
40927	Sgk2	0.0006859071436338127
11521	Gm13370	0.000685769016854465
25158	Gm45439	0.0006857519038021564
44374	Ube2q1	0.0006857428816147149
22760	Gm42927	0.0006856821710243821
7816	Eprs	0.0006856265827082098
39055	RP24-84E18.1	0.0006856161053292453
23078	Gm43253	0.0006855908432044089
28893	Hist1h4j	0.0006855110405012965
32730	Mrps17	0.0006854708772152662
36762	Prkaa1	0.0006854507373645902
13433	Gm15743	0.0006854428211227059
20521	Gm32102	0.0006854378734715283
27463	Gm8459	0.0006854247185401618
28353	Grap	0.0006853825761936605
43522	Tnfrsf9	0.0006853714003227651
44629	Utf1	0.0006852243677712977
8379	Fbxo17	0.0006852030637674034
13751	Gm16111	0.0006851948564872146
15677	Gm22101	0.0006851748912595212
42799	Tchp	0.0006851746584288776
202	1700016A09Rik	0.0006851720390841365
13586	Gm15921	0.0006851476500742137
22682	Gm4285	0.0006851129583083093
33660	Nr5a2	0.0006851090001873672
24519	Gm44789	0.0006850779172964394
4342	Btbd8	0.0006850315839983523
11684	Gm13552	0.0006849950295872986
7494	Edar	0.0006849693600088358
10891	Gm12618	0.0006849173223599792
26939	Gm7332	0.0006849135388620198
8329	Fastkd1	0.0006848990451544523
39306	Rassf1	0.0006848206976428628
1979	9430097D07Rik	0.0006848163902759552
22571	Gm42742	0.0006848162156529725
590	1810010K12Rik	0.0006847549811936915
14606	Gm18310	0.0006847365875728428
7700	Emc3	0.0006847312906756997
27991	Gm9775	0.0006846667383797467
10436	Gm12088	0.0006846620817668736
22444	Gm42616	0.0006846465403214097
39072	RP24-89C4.5	0.0006846421165391803
15520	Gm21798	0.0006845968309789896
27734	Gm9061	0.0006845573661848903
69	1300017J02Rik	0.000684535363689065
1999	9530053A07Rik	0.0006844574818387628
44291	Txndc9	0.000684405560605228
35996	Phb2	0.000684361788444221
45902	Zfp513	0.0006843581795692444
8799	Fut7	0.0006843578303232789
40472	Sart1	0.0006843401351943612
36527	Pou2f3	0.0006842918810434639
18973	Gm26872	0.0006842786096967757
30509	Kpna2-ps	0.0006842663860879838
12936	Gm15162	0.0006842078873887658
44502	Unc45b	0.0006841779104433954
34357	Olfr1376-ps1	0.0006841551512479782
10307	Gm11948	0.0006841495051048696
44623	Usp7	0.0006840942078270018
24292	Gm44553	0.0006840457790531218
22618	Gm42788	0.0006840152200311422
1177	4930458D05Rik	0.0006839941488578916
6639	D930020B18Rik	0.0006839819252490997
3122	Ankef1	0.000683972320985049
10946	Gm12684	0.0006839694106020033
31599	Melk	0.0006839638226665556
26733	Gm6808	0.0006839130655862391
27690	Gm8964	0.0006839109119027853
14484	Gm17909	0.0006838881527073681
26050	Gm5499	0.0006837595137767494
34167	Olfr1198	0.0006836806423962116
45894	Zfp488	0.0006836073007434607
6704	Dcaf15	0.0006835984531790018
7448	Eaf2	0.0006835849490016699
37921	RP23-342N3.2	0.0006835778476670384
39725	Rnf113a2	0.0006835743552073836
41496	Slco4c1	0.0006835681851953268
3591	Asnsd1	0.0006835507228970528
2170	A630075F10Rik	0.0006835309322923422
23294	Gm43469	0.0006835163803771138
21951	Gm38169	0.0006834917003288865
23747	Gm43949	0.0006834379164502025
41610	Smn1	0.000683424761518836
41206	Slc23a4	0.0006834217347204685
22325	Gm42496	0.0006834121886640787
23120	Gm43297	0.0006834060186520219
45805	Zfp286	0.0006833930383436382
41682	Snhg7	0.0006833651568740606
23238	Gm43414	0.0006833618390373886
5946	Commd1	0.0006833209772594273
37446	RP23-174N3.3	0.0006832839571870863
41304	Slc30a7	0.0006831937353126705
3678	Atp13a5	0.0006831457722000778
12613	Gm14758	0.0006831306382082403
31627	Mettl16	0.0006830987404100597
45367	Wdr48	0.0006830624770373106
27988	Gm9771	0.0006830569473095238
33299	Nedd1	0.0006830101483501494
17749	Gm25186	0.0006829752237536013
39346	Rbm17	0.0006829225458204746
8449	Fchsd1	0.0006829107878729701
5704	Clec14a	0.0006828769110143185
21133	Gm37248	0.0006828136974945664
46269	Zw10	0.0006828092155046761
27163	Gm7851	0.0006827928591519594
38266	RP23-463P4.3	0.0006827336037531495
9929	Gm11510	0.0006826712051406503
6164	Crybg3	0.0006826295284554362
46151	Zfp995	0.0006826289463788271
44019	Trmt61b	0.0006825674208812416
43443	Tmem94	0.0006825658492743969
42700	Tbc1d15	0.0006825239979662001
46075	Zfp874a	0.0006824478623457253
41736	Snord49b	0.0006824429146945477
1923	9330102E08Rik	0.0006824119482189417
12430	Gm14529	0.0006823751609772444
7153	Dnlz	0.0006823732983320951
16769	Gm23753	0.0006823174771852791
15788	Gm22279	0.0006822877330705523
4361	Btnl2	0.0006822751020081341
43342	Tmem241	0.000682239537127316
11268	Gm13054	0.0006822054274380207
23474	Gm43662	0.0006821855204179883
24437	Gm44706	0.0006821253336966038
3033	Als2cr12	0.0006820979178883135
4383	C030013D06Rik	0.0006820487324148417
29620	Igkv4-50	0.0006820181151852012
11891	Gm13803	0.0006820095586590469
8499	Fgd5	0.0006819768459536135
22546	Gm42717	0.0006819713162258267
10534	Gm12193	0.0006819568225182593
19485	Gm28134	0.0006819533300586045
3364	Arf6	0.0006819480331614614
3637	Atg10	0.0006818401743657887
768	2500002B13Rik	0.0006818351102992892
38822	RP24-386D3.6	0.0006817792309448123
35967	Pggt1b	0.0006817030371166766
13474	Gm15790	0.0006816984969191253
40301	Rsad1	0.0006816414534114301
28107	Gmds	0.0006816386012360454
31816	Mir142b	0.0006816167733632028
7562	Egfl8	0.0006816079840064049
27793	Gm9211	0.0006816066452302039
37098	Ptgir	0.0006815901724621654
36524	Pou2af1	0.0006815810920670629
34322	Olfr1342	0.0006815768429078162
36104	Pik3ap1	0.0006815590313635767
34301	Olfr1322	0.0006815192173235118
18629	Gm26510	0.0006814638618379831
17805	Gm25269	0.0006814493099227548
11339	Gm13144	0.0006814133375883102
30340	Kin	0.0006813809741288424
17409	Gm24695	0.0006813607178628445
44274	Twnk	0.0006812937208451331
14122	Gm16796	0.0006812731735408306
3227	Aox4	0.000681272940710187
18295	Gm26021	0.0006812707288190722
20036	Gm2914	0.0006812495412304997
16030	Gm22636	0.000681237957905978
6051	Cpn1	0.0006812266074120998
28238	Gpihbp1	0.0006812233477830887
22800	Gm42967	0.0006811734056100249
40652	Sdcbp2	0.0006811661296524107
2057	A230056P14Rik	0.0006811306229792535
34254	Olfr1280	0.0006811216589994729
19265	Gm27444	0.0006811203784309328
11625	Gm13484	0.0006810869090259075
27559	Gm8703	0.000681046862155199
40080	Rpl7l1	0.000680948665831238
40628	Scpep1	0.000680861878208816
45260	Vps72	0.0006808129837736487
6473	Cyp3a13	0.0006807959289290011
31190	Lyplal1	0.0006807821337133646
3409	Arhgap40	0.0006807816680520773
24525	Gm44795	0.0006807243335060775
27130	Gm7785	0.0006806208402849734
46417	n-R5s58	0.0006805640296079218
38935	RP24-491I24.2	0.0006805176963098347
23385	Gm43570	0.000680477824062109
8155	Fam185a	0.0006804681033827364
10645	Gm12318	0.0006804572767578065
10253	Gm11889	0.000680367520544678
1642	4933430I17Rik	0.0006803570431657135
41481	Slc9a8	0.0006803346914239228
24196	Gm44443	0.0006803098949603736
46186	Zkscan17	0.0006802783464081585
30000	Itgb6	0.0006802710704505444
34853	Olfr519	0.0006802251446060836
18917	Gm26811	0.0006802182178944349
18876	Gm26770	0.0006802093121223152
24186	Gm44433	0.0006801884155720472
43245	Tmem150b	0.0006801761919632554
4432	C1qtnf1	0.0006801665294915438
21313	Gm37464	0.000680135446600616
20390	Gm30196	0.0006800654227845371
29316	Ifnar1	0.0006800469709560275
39327	Rbbp8	0.0006800214177928865
26361	Gm6057	0.0006799729890190065
46015	Zfp750	0.0006799434195272624
27520	Gm8601	0.0006799322436563671
14355	Gm17416	0.0006799186812713742
23650	Gm43844	0.0006799019756726921
12088	Gm14067	0.0006798533140681684
8593	Flii	0.0006797877140343189
15100	Gm20397	0.0006797165260650218
41358	Slc38a6	0.0006797072710469365
10563	Gm12225	0.0006797005771659315
45905	Zfp518b	0.0006796474917791784
642	2010107G23Rik	0.0006796313682571054
20458	Gm31186	0.000679630960803479
15573	Gm21954	0.0006796119851060212
12001	Gm13961	0.0006796007510274649
31746	Mier3	0.0006795763038098812
26303	Gm5937	0.0006795282824896276
30395	Klhl20	0.0006794804940000176
11809	Gm13695	0.0006794643704779446
32977	Mybphl	0.000679432472679764
16998	Gm24098	0.0006794308428652585
46258	Zscan4f	0.0006794275250285864
9554	Gm10698	0.0006794010987505317
39039	RP24-79I19.5	0.0006793984794057906
35916	Pex10	0.0006793473730795085
13762	Gm16124	0.0006793471984565258
32631	Mrgprb1	0.0006793249049223959
31310	Man2c1os	0.0006793189095333219
24897	Gm45178	0.0006793133798055351
43266	Tmem169	0.0006792509811930358
17887	Gm25389	0.0006792365456931293
43918	Trib3	0.0006792322965338826
13467	Gm15783	0.0006791494088247418
7311	Dus4l	0.0006791279301978648
36717	Prdm10	0.0006790922489017248
41374	Slc39a7	0.0006790857296437025
28041	Gm9877	0.0006790797924622893
38910	RP24-462C5.2	0.0006790527841076255
5940	Colec10	0.0006790373008698225
41391	Slc45a1	0.0006790325278416276
31417	Mark3	0.0006789854378439486
22242	Gm4234	0.0006789673352614045
8737	Frrs1	0.0006789476610720158
770	2510002D24Rik	0.000678837823215872
18260	Gm25967	0.0006788336904719472
20992	Gm37097	0.0006788175087422132
40271	Rptoros	0.0006788103491999209
3436	Arhgef37	0.0006788013270124793
45364	Wdr46	0.0006787388701923192
31242	Maff	0.0006787157617509365
27893	Gm9497	0.0006786806625314057
10685	Gm12364	0.0006786796147935092
39781	Rnf219	0.0006786762387491763
39364	Rbm41	0.0006786737940274179
45877	Zfp444	0.0006786660524085164
2718	Adat1	0.0006786258891224861
2245	A930017K11Rik	0.0006785928853787482
5837	Cnot10	0.0006785847945138812
43383	Tmem39b	0.000678564072586596
15173	Gm20503	0.0006785636069253087
28174	Golga2	0.0006785495206713676
1958	9430021M05Rik	0.0006785276345908642
18073	Gm25681	0.0006785204750485718
43662	Tpt1-ps4	0.0006785189034417272
42585	Tada1	0.0006784885772503912
4414	C130075A20Rik	0.0006784875295124948
33491	Nlrp5-ps	0.0006784522556699812
46431	n-R5s74	0.0006784300203435123
31672	Mfsd11	0.0006784176221117377
45900	Zfp512	0.0006783857825212181
19044	Gm26959	0.0006783728022128344
14121	Gm16794	0.0006783567368984222
4187	Blm	0.0006782572017982602
4181	Birc5	0.0006782312411814928
15349	Gm20786	0.0006781689589843154
22296	Gm42468	0.000678156444337219
43366	Tmem266	0.0006781266420148313
20511	Gm31898	0.000678108015563339
46037	Zfp791	0.0006780999829061329
6032	Cpa6	0.0006780992262065411
45750	Zfp119a	0.0006780771072953939
42607	Taf7	0.000678062264341861
13609	Gm15946	0.0006780620315112174
44561	Usf3	0.0006780482362955809
42736	Tbl2	0.0006779691902920604
6224	Csrp2bp	0.0006779622635804117
24187	Gm44434	0.0006779101095162332
44548	Urb1	0.0006779077812097967
30431	Klk1b11	0.0006778715760447085
45791	Zfp263	0.0006778548122383654
46057	Zfp839	0.0006778343231417239
16313	Gm23063	0.0006777423550374806
35354	Olr1	0.00067773467162624
8473	Fendrr	0.0006776604568585753
16078	Gm22713	0.000677638512570411
5336	Celrr	0.0006776185473427176
3395	Arhgap27os1	0.000677608884871006
42507	Syne3	0.0006775938672944903
3911	B9d1os	0.0006775088841095567
32445	Mis12	0.0006774776848033071
11845	Gm13740	0.0006774204084649682
31296	Maml1	0.0006773634231649339
23831	Gm44037	0.0006773436325602233
29042	Hoxb8	0.000677303469274193
46219	Znhit3	0.0006772986380383372
42588	Tada3	0.0006772911292500794
23480	Gm43668	0.0006772592896595597
3189	Ano10	0.0006772533524781466
43131	Tlr6	0.0006772407796233892
23745	Gm43947	0.0006771693588234484
27108	Gm7731	0.0006771217449568212
27508	Gm8577	0.0006770972977392375
20776	Gm36028	0.0006770800682716072
2663	Adam2	0.0006770797190256417
38827	RP24-389J11.1	0.0006770659238100052
43233	Tmem138	0.0006770140607841313
15516	Gm21781	0.0006769868195988238
32759	Mrto4-ps2	0.000676903931889683
24535	Gm44806	0.0006768947932869196
30184	Kcnj6	0.0006768774474039674
26868	Gm7164	0.0006768202292732894
4745	Casp14	0.0006767954910174012
22987	Gm43160	0.0006767531158402562
8052	Fahd1	0.0006767191807739437
15749	Gm22223	0.0006765819853171706
13853	Gm16224	0.0006765506695955992
7166	Dnmt3c-ps	0.0006764959543943405
32352	Mir7217	0.0006764737190678716
9409	Gm10400	0.000676378549542278
5094	Cd274	0.0006763730780221522
3996	BC053393	0.0006762984558008611
42544	Sytl1	0.0006762901321053505
33546	Nolc1	0.0006762629491277039
10411	Gm12059	0.0006762597477063537
9160	Glipr2	0.000676242692861706
13819	Gm16185	0.0006762003758922219
4548	CAAA01147332.1	0.0006761354161426425
11995	Gm13940	0.0006761166150681674
30957	Lpar3	0.000676111551001668
5104	Cd300ld	0.0006760903634130955
26342	Gm6013	0.0006760849501006305
33479	Nlrp1b	0.0006760826800018549
21269	Gm37406	0.0006760334363207221
12156	Gm14156	0.0006760219112038612
21870	Gm38080	0.000675966264680028
24117	Gm44346	0.0006759429816156626
44021	Trnau1ap	0.0006758937379345298
20753	Gm3558	0.0006758930976502597
4662	Camkmt	0.0006758683593943715
41146	Slc16a4	0.000675858580507338
31421	Mars2	0.0006758169620297849
36571	Ppil1	0.0006758004892617464
45955	Zfp623	0.0006757667288184166
13720	Gm16075	0.0006757445516996086
16426	Gm23222	0.0006757348892278969
19164	Gm27202	0.0006757290684618056
36491	Polr3e	0.0006757205701433122
3874	B3gnt9	0.000675719405990094
44849	Vmn1r163	0.0006756421644240618
12179	Gm14201	0.000675617775414139
7192	Dok4	0.0006755805225111544
597	1810014B01Rik	0.0006755632348358631
35941	Pfkfb2	0.0006755138165317476
4884	Ccdc186	0.0006754954811185598
18559	Gm26410	0.0006754921050742269
39993	Rpl30-ps6	0.0006754892528988421
41826	Snx9	0.0006754818605259061
15438	Gm21168	0.0006754291243851185
9549	Gm10687	0.0006754178903065622
7771	Ep300	0.0006754118949174881
7496	Edc3	0.000675407936796546
33805	Nup210l	0.0006754074129275978
37330	RP23-12L5.1	0.0006753824418410659
33331	Nemp2	0.0006753652705810964
45116	Vmn2r110	0.000675311079248786
43505	Tnfrsf11b	0.0006752176559530199
21601	Gm37790	0.0006751950131729245
15082	Gm20324	0.0006751934415660799
43101	Tjp3	0.0006751808105036616
33661	Nr6a1	0.0006751606124453247
2217	A830052D11Rik	0.0006750960019417107
33812	Nup62	0.0006750865723006427
19102	Gm27030	0.0006750733591616154
43473	Tmprss5	0.0006750572356395423
10281	Gm11919	0.0006750567117705941
43120	Tll2	0.0006750302272848785
34628	Olfr294	0.0006750170141458511
7766	Entpd7	0.0006749826716259122
43464	Tmprss11e	0.0006749816820956767
37194	Pwp2	0.0006749816238880157
648	2010110K18Rik	0.0006749703898094594
35238	Olfr889	0.000674958573654294
33498	Nmbr	0.0006749463500455022
1951	9330198N18Rik	0.0006749187596142292
17637	Gm25035	0.0006749153253622353
35605	Parp11	0.000674900074955076
44967	Vmn1r60	0.0006748699233867228
40764	Sept1	0.000674861716106534
10888	Gm12615	0.0006748606683686376
28068	Gm9929	0.000674836803227663
46032	Zfp784	0.0006748297018930316
22940	Gm43113	0.0006748243467882276
37816	RP23-302J6.1	0.0006747404695488513
18904	Gm26798	0.0006747207953594625
5707	Clec1a	0.0006747205625288188
35576	Papolb	0.0006747085135430098
5571	Chrna9	0.0006746880826540291
43548	Tnnc1	0.000674677430652082
29171	Hspd1-ps2	0.0006746399449184537
22507	Gm42679	0.0006746074068360031
30975	Lrat	0.0006745595601387322
37242	R74862	0.0006745340069755912
14500	Gm17952	0.0006745313294231892
28165	Gnpda1	0.000674522714689374
31565	Med24	0.0006744730635546148
35078	Olfr730	0.000674451410304755
32680	Mrpl16	0.0006744483835063875
6720	Dchs2	0.0006744420388713479
34216	Olfr1246	0.0006742947152815759
1529	4932422M17Rik	0.0006742907571606338
13	0610025J13Rik	0.0006742692203260958
39114	Rab23	0.000674222013913095
12124	Gm14122	0.0006741893594153225
16505	Gm23339	0.0006741828401573002
16047	Gm22662	0.0006741803954355419
37400	RP23-152I9.1	0.0006741383695043623
28675	Has2	0.0006741191609762609
3839	B230307C23Rik	0.0006741081015206873
33263	Ndufaf8	0.0006740903481841087
3843	B230319C09Rik	0.000674048438668251
45389	Wdr77	0.0006740196258760989
45957	Zfp628	0.0006739488453604281
21542	Gm37726	0.0006739210220985115
10381	Gm12026	0.0006739195086993277
37088	Ptger1	0.0006738956435583532
6109	Crebzf	0.0006738904630765319
23449	Gm43635	0.0006738617084920406
26421	Gm6162	0.0006738321972079575
36673	Ppp4r3b	0.0006738146767020226
24614	Gm44887	0.0006737976218573749
43362	Tmem260	0.0006737474468536675
42108	Sqrdl	0.0006736867362633348
27026	Gm7542	0.0006736202049069107
37834	RP23-310N21.2	0.0006736187497153878
35902	Pelo	0.0006735973292961717
20957	Gm37056	0.0006735309725627303
45264	Vrk2	0.0006735252682119608
29972	Itga1	0.0006734669441357255
11246	Gm13028	0.0006734300986863673
248	1700020N01Rik	0.0006734267226420343
35932	Pex7	0.0006733692134730518
21740	Gm37940	0.0006733026239089668
26257	Gm5860	0.0006732356268912554
46031	Zfp783	0.000673223752528429
40989	Shc2	0.0006731858593411744
24383	Gm44653	0.0006731206085532904
15530	Gm21830	0.0006731202593073249
22629	Gm42798	0.0006731050089001656
18879	Gm26773	0.0006730749155394733
30936	Lncpint	0.0006730129243806005
10143	Gm11765	0.0006729261949658394
24185	Gm44432	0.0006729141459800303
36312	Plekhg6	0.0006728654261678457
9502	Gm10593	0.0006728563457727432
37043	Psmd6	0.0006728540174663067
11544	Gm13397	0.0006728479638695717
44030	Trp53cor1	0.0006728165317326784
18445	Gm26233	0.0006727590225636959
4505	C5ar1	0.0006727348663844168
39218	Ralgapb	0.0006726885330863297
23639	Gm43831	0.0006726685678586364
42280	Stc2	0.0006726665305905044
24485	Gm44754	0.0006726648425683379
25019	Gm45299	0.0006726386491209269
8692	Foxo4	0.0006726322462782264
21908	Gm38119	0.0006725947605445981
37915	RP23-340O18.2	0.0006725927232764661
3514	Arpin	0.000672493944875896
42304	Stk26	0.0006724551203660667
36083	Pigh	0.0006724094273522496
24083	Gm4430	0.0006724062841385603
11641	Gm13500	0.0006723954575136304
44631	Utp14a	0.0006723921396769583
40634	Scrn3	0.0006723901606164873
15447	Gm21269	0.000672383583150804
34523	Olfr167	0.0006723786937072873
46343	n-R5s154	0.0006723714177496731
8899	Galk1	0.0006723547703586519
19508	Gm28173	0.0006723427213728428
20960	Gm37060	0.0006723405094817281
42998	Tgs1	0.0006723325932398438
37472	RP23-182J19.2	0.0006723072729073465
6762	Ddhd2	0.000672226888127625
31114	Lsm2	0.000672166352160275
44234	Tubb1	0.0006721522659063339
13697	Gm1604b	0.0006721350946463645
16930	Gm2399	0.0006720892270095646
12529	Gm14650	0.0006720860255882144
36177	Pkdcc	0.0006720781675539911
5387	Cep57l1	0.0006720762467011809
29742	Il18rap	0.0006720715318806469
28416	Grrp1	0.0006720438250340521
703	2310015D24Rik	0.00067200290504843
6778	Ddx11	0.0006719553493894637
10315	Gm11956	0.000671954418066889
26499	Gm6313	0.0006719499942846596
37866	RP23-324E2.11	0.0006719029042869806
24546	Gm44817	0.0006718954537063837
2583	Acp5	0.0006718888762407005
23706	Gm43901	0.000671826652251184
21321	Gm37474	0.0006718090735375881
36662	Ppp2r5e	0.0006717854412272573
32665	Mroh2b	0.0006717823562212288
34910	Olfr571	0.0006717441137880087
44069	Trub1	0.000671710236929357
843	2810021J22Rik	0.000671681365929544
22965	Gm43138	0.00067166454391554
42335	Stpg3	0.000671600631903857
6065	Cps1	0.0006715889903716743
23837	Gm44043	0.0006715884665027261
28221	Gpbp1	0.0006715086637996137
18955	Gm26853	0.0006715066265314817
37548	RP23-203P12.5	0.0006715047056786716
18397	Gm26164	0.0006714924820698798
